DATASONICH	SECONDS	NANOSECONDS	DIAG	U	V	W	SOS	TEMP	AIN1	AIN2	AIN3	AIN4	CHK
DATADAQMH	SECONDS	NANOSECONDS	Relay_1_1_1	Relay_2_1_1	Relay_3_1_1	SWC_1_1_1	TS_1_1_1	SWC_2_1_1	TS_2_1_1	SWC_3_1_1	TS_3_1_1	SWC_4_1_1	TS_4_1_1	SWC_5_1_1	TS_5_1_1	SWC_6_1_1	TS_6_1_1	TC_1_1_1	TSENSOR_1_1_1	SHFSENS_1_1_1	SHF_1_1_1	SHFSENS_2_1_1	SHF_2_1_1	SHFSENS_3_1_1	SHF_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	TCNR4_C_1_1_1	RN_1_1_1	ALB_1_1_1	TA_1_1_1	RH_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	DAQM_V_1_1_1	DAQM_T_1_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	DRM_POWER_STATUS_1_1_1	DRM_V_BATTERY_1_1_1	DRM_V_MAIN_1_1_1	CHK
DATADAQMU	seconds	nanoseconds	AMP	AMP	AMP	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	C	C	NONE	W+1m-2	NONE	W+1m-2	NONE	W+1m-2	W+1m-2	W+1m-2	W+1m-2	W+1m-2	C	W+1m-2	dimensionless	C	%	umol+1m-2s-1	mm	V	C	C	C	C	Other	V	V	CHK
DATASONIC	1783885189	987528912	0	-3.461	2.172	0.105	350.576	32.69	0	0	0	0	121
DATASONIC	1783885190	37506046	0	-3.452	2.141	0.15	350.547	32.64	0	0	0	0	242
DATASONIC	1783885190	87453931	0	-3.515	2.262	-0.031	350.565	32.67	0	0	0	0	093
DATASONIC	1783885190	137427566	0	-3.573	2.07	0.155	350.582	32.7	0	0	0	0	002
DATASONIC	1783885190	187366826	0	-3.523	2.145	0.121	350.547	32.64	0	0	0	0	099
DATASONIC	1783885190	237368959	0	-3.492	2.22	0.144	350.576	32.69	0	0	0	0	067
DATASONIC	1783885190	287283970	0	-3.18	2.371	0.18	350.547	32.64	0	0	0	0	007
DATAGPS	1783885190	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	029
DATASONIC	1783885190	337258480	0	-3.252	2.291	-0.046	350.565	32.67	0	0	0	0	147
DATASONIC	1783885190	387196740	0	-3.283	2.172	0.07	350.576	32.69	0	0	0	0	062
DATASONIC	1783885190	437173832	0	-3.195	2.168	0.077	350.576	32.69	0	0	0	0	117
DATASONIC	1783885190	487139634	0	-3.059	2.175	-0.084	350.593	32.72	0	0	0	0	157
DATASONIC	1783885190	537096018	0	-3.056	2.08	0	350.576	32.69	0	0	0	0	111
DATASONIC	1783885190	587063861	0	-2.935	2.119	0.235	350.547	32.64	0	0	0	0	109
DATASONIC	1783885190	637036745	0	-2.995	2.103	0.024	350.576	32.69	0	0	0	0	108
DATASONIC	1783885190	686958965	0	-3.04	2.071	0.167	350.576	32.69	0	0	0	0	075
DATASONIC	1783885190	736925974	0	-3.068	2.01	0.104	350.565	32.67	0	0	0	0	055
DATASONIC	1783885190	786860776	0	-3.012	2.039	0.09	350.582	32.7	0	0	0	0	007
DATASONIC	1783885190	836824327	0	-3.072	2.094	0.251	350.605	32.74	0	0	0	0	097
DATASONIC	1783885190	886823919	0	-3.146	2.109	0.202	350.616	32.76	0	0	0	0	107
DATASONIC	1783885190	936779262	0	-3.108	1.964	0.378	350.565	32.67	0	0	0	0	127
DATASONIC	1783885190	986732397	0	-3.232	1.953	0.334	350.525	32.6	0	0	0	0	059
DATASONIC	1783885191	36683032	0	-3.002	2.14	0.104	350.622	32.77	0	0	0	0	230
DATASONIC	1783885191	86603168	0	-3.068	2.005	0.063	350.622	32.77	0	0	0	0	045
DATASONIC	1783885191	136577510	0	-3.126	2.05	0.061	350.576	32.69	0	0	0	0	044
DATASONIC	1783885191	186539770	0	-2.969	1.865	0.463	350.565	32.67	0	0	0	0	132
DATASONIC	1783885191	236486363	0	-2.788	1.721	0.396	350.605	32.74	0	0	0	0	115
DATASONIC	1783885191	286430540	0	-2.709	1.772	0.25	350.565	32.67	0	0	0	0	053
DATASONIC	1783885191	336357051	0	-2.758	1.717	0.154	350.582	32.7	0	0	0	0	053
DATAGPS	1783885191	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	030
DATASONIC	1783885191	386330019	0	-2.67	1.933	0.128	350.656	32.83	0	0	0	0	053
DATASONIC	1783885191	436287153	0	-2.728	2.285	0.226	350.553	32.65	0	0	0	0	107
DATASONIC	1783885191	486221664	0	-2.714	2.251	0.272	350.593	32.72	0	0	0	0	098
DATASONIC	1783885191	536167257	0	-2.715	2.356	0.192	350.525	32.6	0	0	0	0	053
DATASONIC	1783885191	586138517	0	-2.763	2.347	0.113	350.484	32.53	0	0	0	0	105
DATASONIC	1783885191	636132900	0	-2.885	2.224	-0.031	350.525	32.6	0	0	0	0	080
DATASONIC	1783885191	686082952	0	-2.857	2.34	-0.117	350.456	32.48	0	0	0	0	108
DATASONIC	1783885191	736043920	0	-2.724	2.22	-0.204	350.444	32.46	0	0	0	0	078
DATASONIC	1783885191	786047178	0	-2.619	2.48	-0.096	350.473	32.51	0	0	0	0	110
DATASONIC	1783885191	835964689	0	-2.587	2.459	-0.216	350.496	32.55	0	0	0	0	181
DATASONIC	1783885191	885961489	0	-2.497	2.496	-0.023	350.484	32.53	0	0	0	0	173
DATASONIC	1783885191	935939540	0	-2.463	2.475	-0.1	350.525	32.6	0	0	0	0	254
DATASONIC	1783885191	985912715	0	-2.484	2.315	-0.138	350.496	32.55	0	0	0	0	160
DATASONIC	1783885192	35802894	0	-2.45	2.298	-0.047	350.513	32.58	0	0	0	0	052
DATASONIC	1783885192	85723822	0	-2.483	2.163	0.009	350.507	32.57	0	0	0	0	050
DATASONIC	1783885192	135679248	0	-2.435	2.126	0.021	350.416	32.41	0	0	0	0	088
DATASONIC	1783885192	185586093	0	-2.35	2.128	0.113	350.433	32.44	0	0	0	0	042
DATASONIC	1783885192	235534978	0	-2.546	2.05	0.165	350.433	32.44	0	0	0	0	051
DATASONIC	1783885192	285502571	0	-2.445	2.031	0.229	350.456	32.48	0	0	0	0	095
DATASONIC	1783885192	335422957	0	-2.476	2.013	0.215	350.456	32.48	0	0	0	0	099
DATAGPS	1783885192	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	031
DATASONIC	1783885192	385395758	0	-2.754	1.942	0.099	350.536	32.62	0	0	0	0	126
DATASONIC	1783885192	435340603	0	-2.75	2.029	0.192	350.605	32.74	0	0	0	0	040
DATASONIC	1783885192	485318281	0	-2.893	2.083	0.237	350.656	32.83	0	0	0	0	114
DATASONIC	1783885192	535285460	0	-3.123	1.972	0.252	350.616	32.76	0	0	0	0	100
DATASONIC	1783885192	585238680	0	-3.034	1.898	0.288	350.737	32.97	0	0	0	0	131
DATASONIC	1783885192	635205026	0	-2.834	1.894	0.434	350.696	32.9	0	0	0	0	060
DATASONIC	1783885192	685174621	0	-2.798	1.847	0.551	350.576	32.69	0	0	0	0	129
DATASONIC	1783885192	735120217	0	-2.802	1.946	0.633	350.576	32.69	0	0	0	0	104
DATASONIC	1783885192	785045063	0	-2.702	1.992	0.681	350.576	32.69	0	0	0	0	117
DATASONIC	1783885192	835019700	0	-2.908	2.042	0.557	350.633	32.79	0	0	0	0	104
DATASONIC	1783885192	884981170	0	-2.822	1.979	0.477	350.662	32.84	0	0	0	0	129
DATASONIC	1783885192	934946140	0	-2.794	1.928	0.515	350.662	32.84	0	0	0	0	118
DATASONIC	1783885192	984900861	0	-2.873	1.854	0.568	350.714	32.93	0	0	0	0	125
DATASONIC	1783885193	34849248	0	-3.011	1.944	0.352	350.674	32.86	0	0	0	0	058
DATASONIC	1783885193	84846384	0	-2.991	1.983	0.251	350.605	32.74	0	0	0	0	069
DATASONIC	1783885193	134742940	0	-2.956	1.987	0.236	350.616	32.76	0	0	0	0	118
DATASONIC	1783885193	184711744	0	-2.819	1.976	0.331	350.616	32.76	0	0	0	0	113
DATASONIC	1783885193	234678255	0	-2.835	1.895	0.33	350.616	32.76	0	0	0	0	067
DATASONIC	1783885193	284587103	0	-2.801	1.978	0.311	350.633	32.79	0	0	0	0	107
DATASONIC	1783885193	334556156	0	-2.7	1.955	0.361	350.656	32.83	0	0	0	0	009
DATAGPS	1783885193	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	032
DATASONIC	1783885193	384521543	0	-2.681	1.929	0.298	350.622	32.77	0	0	0	0	116
DATASONIC	1783885193	434465222	0	-2.72	1.925	0.328	350.656	32.83	0	0	0	0	053
DATASONIC	1783885193	484417151	0	-2.797	1.875	0.221	350.622	32.77	0	0	0	0	110
DATASONIC	1783885193	534387580	0	-2.67	1.955	0.255	350.605	32.74	0	0	0	0	064
DATASONIC	1783885193	584359175	0	-2.801	1.782	0.227	350.605	32.74	0	0	0	0	109
DATASONIC	1783885193	634276188	0	-2.782	1.752	0.21	350.622	32.77	0	0	0	0	058
DATASONIC	1783885193	684248700	0	-2.712	1.852	0.181	350.582	32.7	0	0	0	0	051
DATASONIC	1783885193	734221961	0	-2.679	1.805	0.207	350.622	32.77	0	0	0	0	106
DATASONIC	1783885193	784165266	0	-2.682	1.836	0.255	350.593	32.72	0	0	0	0	119
DATASONIC	1783885193	834106195	0	-2.688	1.841	0.29	350.616	32.76	0	0	0	0	064
DATASONIC	1783885193	884106997	0	-2.646	1.899	0.291	350.593	32.72	0	0	0	0	135
DATASONIC	1783885193	934044052	0	-2.67	1.873	0.322	350.622	32.77	0	0	0	0	048
DATASONIC	1783885193	983995523	0	-2.634	1.876	0.398	350.656	32.83	0	0	0	0	138
DATASONIC	1783885194	33967576	0	-2.68	1.831	0.347	350.616	32.76	0	0	0	0	020
DATASONIC	1783885194	83912714	0	-2.53	1.866	0.418	350.633	32.79	0	0	0	0	012
DATASONIC	1783885194	133863768	0	-2.513	1.827	0.558	350.777	33.04	0	0	0	0	119
DATASONIC	1783885194	183837321	0	-2.554	1.821	0.624	350.943	33.33	0	0	0	0	100
DATASONIC	1783885194	233796000	0	-2.632	1.778	0.574	350.926	33.3	0	0	0	0	056
DATASONIC	1783885194	283758762	0	-2.583	1.863	0.448	350.891	33.24	0	0	0	0	126
DATASONIC	1783885194	333733481	0	-2.78	1.874	0.463	350.845	33.16	0	0	0	0	063
DATASONIC	1783885194	383673703	0	-2.98	1.985	0.289	350.742	32.98	0	0	0	0	084
DATAGPS	1783885194	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	033
DATASONIC	1783885194	433617590	0	-2.893	2.02	0.224	350.714	32.93	0	0	0	0	049
DATASONIC	1783885194	483590864	0	-2.832	2.064	0.268	350.633	32.79	0	0	0	0	119
DATASONIC	1783885194	533477975	0	-2.742	2.118	0.468	350.616	32.76	0	0	0	0	122
DATASONIC	1783885194	583427793	0	-2.718	2.1	0.434	350.616	32.76	0	0	0	0	011
DATASONIC	1783885194	633361027	0	-2.747	2.054	0.445	350.605	32.74	0	0	0	0	098
DATASONIC	1783885194	683340552	0	-2.768	2.123	0.526	350.565	32.67	0	0	0	0	110
DATASONIC	1783885194	733311326	0	-2.783	2.143	0.505	350.496	32.55	0	0	0	0	099
DATASONIC	1783885194	783262477	0	-2.79	2.272	0.367	350.605	32.74	0	0	0	0	068
DATASONIC	1783885194	833212086	0	-2.876	2.207	0.432	350.737	32.97	0	0	0	0	110
DATASONIC	1783885194	883154445	0	-2.819	2.122	0.59	350.737	32.97	0	0	0	0	069
DATASONIC	1783885194	933121053	0	-2.747	2.106	0.55	350.794	33.07	0	0	0	0	047
DATASONIC	1783885194	983124660	0	-2.552	2.226	0.427	350.742	32.98	0	0	0	0	109
DATASONIC	1783885195	33063895	0	-2.683	2.351	0.321	350.685	32.88	0	0	0	0	062
DATASONIC	1783885195	82935506	0	-2.486	2.173	0.413	350.685	32.88	0	0	0	0	068
DATASONIC	1783885195	132882532	0	-2.536	2.19	0.373	350.547	32.64	0	0	0	0	055
DATASONIC	1783885195	182858724	0	-2.548	2.075	0.416	350.553	32.65	0	0	0	0	115
DATASONIC	1783885195	232840498	0	-2.496	2.156	0.389	350.513	32.58	0	0	0	0	119
DATASONIC	1783885195	282776024	0	-2.446	2.156	0.423	350.547	32.64	0	0	0	0	105
DATASONIC	1783885195	332742216	0	-2.463	2.108	0.429	350.605	32.74	0	0	0	0	095
DATAGPS	1783885195	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	034
DATASONIC	1783885195	382715032	0	-2.323	2.121	0.347	350.547	32.64	0	0	0	0	089
DATASONIC	1783885195	432662350	0	-2.278	2.059	0.151	350.536	32.62	0	0	0	0	097
DATASONIC	1783885195	482654457	0	-2.288	2.061	0.256	350.582	32.7	0	0	0	0	063
DATASONIC	1783885195	532591525	0	-2.305	2.018	0.257	350.525	32.6	0	0	0	0	044
DATASONIC	1783885195	582519926	0	-2.342	2.01	0.24	350.914	33.28	0	0	0	0	254
DATASONIC	1783885195	632521575	0	-2.34	1.809	0.354	350.863	33.19	0	0	0	0	057
DATASONIC	1783885195	682490433	0	-2.528	1.657	0.518	350.891	33.24	0	0	0	0	116
DATASONIC	1783885195	732409335	0	-2.585	1.701	0.355	350.966	33.37	0	0	0	0	112
DATASONIC	1783885195	782405859	0	-2.568	1.594	0.524	351.074	33.56	0	0	0	0	125
DATASONIC	1783885195	832326844	0	-2.611	1.701	0.42	351.034	33.49	0	0	0	0	041
DATASONIC	1783885195	882279494	0	-2.608	1.738	0.198	350.823	33.12	0	0	0	0	125
DATASONIC	1783885195	932245561	0	-2.657	1.712	0.183	350.914	33.28	0	0	0	0	107
DATASONIC	1783885195	982217002	0	-2.612	1.737	0.22	350.794	33.07	0	0	0	0	046
DATASONIC	1783885196	32154070	0	-2.717	1.699	0.36	350.817	33.11	0	0	0	0	255
DATASONIC	1783885196	82114887	0	-2.664	1.679	0.638	350.834	33.14	0	0	0	0	073
DATASONIC	1783885196	132084828	0	-2.597	1.608	0.635	351.063	33.54	0	0	0	0	111
DATASONIC	1783885196	182041395	0	-2.445	1.652	0.415	351.286	33.93	0	0	0	0	105
DATASONIC	1783885196	232000421	0	-2.38	1.333	0.647	351.395	34.12	0	0	0	0	032
DATASONIC	1783885196	281955446	0	-2.455	1.216	0.647	351.183	33.75	0	0	0	0	116
DATASONIC	1783885196	331913638	0	-2.406	1.138	0.708	351.063	33.54	0	0	0	0	100
DATAGPS	1783885196	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	035
DATASONIC	1783885196	381861039	0	-2.444	0.976	0.884	351.126	33.65	0	0	0	0	120
DATASONIC	1783885196	431829813	0	-2.421	1.096	0.891	351.383	34.1	0	0	0	0	055
DATASONIC	1783885196	481786033	0	-2.427	1.312	1.025	351.641	34.55	0	0	0	0	097
DATASONIC	1783885196	531761961	0	-2.322	1.068	0.997	351.561	34.41	0	0	0	0	111
DATASONIC	1783885196	581718556	0	-2.475	0.886	1.1	351.572	34.43	0	0	0	0	019
DATASONIC	1783885196	631688025	0	-2.303	0.819	1.142	351.675	34.61	0	0	0	0	104
DATASONIC	1783885196	681631621	0	-2.287	0.961	1.096	351.703	34.66	0	0	0	0	113
DATASONIC	1783885196	731584424	0	-2.295	1.058	1.025	351.703	34.66	0	0	0	0	106
DATASONIC	1783885196	781555102	0	-2.403	1.392	0.588	350.857	33.18	0	0	0	0	112
DATASONIC	1783885196	831509655	0	-2.367	1.357	1	351.223	33.82	0	0	0	0	165
DATASONIC	1783885196	881453501	0	-2.16	1.428	0.641	350.754	33	0	0	0	0	156
DATASONIC	1783885196	931420345	0	-2.404	1.453	1.215	351.372	34.08	0	0	0	0	089
DATASONIC	1783885196	981386398	0	-2.453	1.154	1.304	351.972	35.13	0	0	0	0	117
DATASONIC	1783885197	31336327	0	-2.137	1.27	1.364	352.063	35.29	0	0	0	0	254
DATASONIC	1783885197	81339420	0	-1.984	1.112	1.216	351.875	34.96	0	0	0	0	061
DATASONIC	1783885197	131256559	0	-2.185	1.444	1.16	351.332	34.01	0	0	0	0	042
DATASONIC	1783885197	181232861	0	-2.307	1.117	1.265	351.463	34.24	0	0	0	0	094
DATASONIC	1783885197	231172707	0	-2.412	1.072	1.103	351.995	35.17	0	0	0	0	093
DATASONIC	1783885197	281152551	0	-2.492	0.786	0.974	351.983	35.15	0	0	0	0	122
DATASONIC	1783885197	331093272	0	-2.301	0.832	1.068	351.841	34.9	0	0	0	0	045
DATAGPS	1783885197	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	036
DATASONIC	1783885197	381059741	0	-2.484	0.848	1.203	352.04	35.25	0	0	0	0	054
DATASONIC	1783885197	431026461	0	-2.455	0.498	0.845	352.092	35.34	0	0	0	0	108
DATASONIC	1783885197	480984056	0	-2.539	0.579	0.868	352.2	35.53	0	0	0	0	029
DATASONIC	1783885197	530950526	0	-2.31	0.729	1.053	352.371	35.83	0	0	0	0	051
DATASONIC	1783885197	580901829	0	-2.474	0.994	1.007	352.673	36.36	0	0	0	0	124
DATASONIC	1783885197	630881090	0	-2.419	0.759	1.085	352.679	36.37	0	0	0	0	128
DATASONIC	1783885197	680821227	0	-2.382	1.044	1.341	352.434	35.94	0	0	0	0	102
DATASONIC	1783885197	730802446	0	-2.627	1.062	0.876	351.521	34.34	0	0	0	0	103
DATASONIC	1783885197	780754500	0	-2.585	0.967	0.896	351.572	34.43	0	0	0	0	129
DATASONIC	1783885197	830703512	0	-2.576	0.821	1.126	352.115	35.38	0	0	0	0	097
DATASONIC	1783885197	880655232	0	-2.814	0.605	1.023	352.103	35.36	0	0	0	0	093
DATASONIC	1783885197	930641493	0	-2.782	0.598	1.061	351.96	35.11	0	0	0	0	065
DATASONIC	1783885197	980573339	0	-2.67	0.836	0.987	352.08	35.32	0	0	0	0	029
DATASONIC	1783885198	30541933	0	-2.553	0.877	1.158	352.194	35.52	0	0	0	0	063
DATASONIC	1783885198	80510486	0	-2.448	0.948	1.094	351.412	34.15	0	0	0	0	058
DATASONIC	1783885198	130456707	0	-2.567	1.086	0.995	351.046	33.51	0	0	0	0	114
DATASONIC	1783885198	180406510	0	-2.505	1.032	0.942	351.023	33.47	0	0	0	0	081
DATADAQM	1783885200	0	-9.91859e-06	-1.1353e-05	-1.24458e-05	0.192	25.4	0.236	26.6	0.281	25.2	0.102	17.9	0.024	16.9	0.03	17.5	30.1182	33.6548	6.795e-05	69.1602	6.90085e-05	61.347	6.4265e-05	145.432	1086.04	172.528	363.28	554.937	36.3319	721.856	0.158854	32.5224	8.94311	1856.14	0	12.2497	43.0312	23.8846	23.4492	23.2803	15	0.023976	26.3275	186
DATASONIC	1783885198	230368855	0	-2.403	1.009	1.04	351.595	34.47	0	0	0	0	054
DATASONIC	1783885198	280346574	0	-2.338	0.866	1.224	352.303	35.71	0	0	0	0	108
DATASONIC	1783885198	330299044	0	-2.293	0.731	1.265	352.434	35.94	0	0	0	0	109
DATAGPS	1783885198	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	037
DATASONIC	1783885198	380272680	0	-2.524	0.637	1.222	351.863	34.94	0	0	0	0	110
DATASONIC	1783885198	430216605	0	-2.559	0.522	1.146	351.783	34.8	0	0	0	0	055
DATASONIC	1783885198	480187941	0	-2.682	0.614	1.15	351.692	34.64	0	0	0	0	065
DATASONIC	1783885198	530160317	0	-2.67	0.471	0.937	351.801	34.83	0	0	0	0	052
DATASONIC	1783885198	580105237	0	-2.752	0.581	0.786	351.835	34.89	0	0	0	0	123
DATASONIC	1783885198	630077863	0	-2.817	0.266	1.014	351.852	34.92	0	0	0	0	112
DATASONIC	1783885198	680022449	0	-2.613	0.377	1.063	351.841	34.9	0	0	0	0	056
DATASONIC	1783885198	729994451	0	-2.905	0.294	0.947	352.263	35.64	0	0	0	0	132
DATASONIC	1783885198	779938954	0	-2.547	0.446	1.064	352.194	35.52	0	0	0	0	135
DATASONIC	1783885198	829911664	0	-2.706	0.198	1.153	352.092	35.34	0	0	0	0	117
DATASONIC	1783885198	879859791	0	-2.919	0.449	0.965	352.143	35.43	0	0	0	0	146
DATASONIC	1783885198	929826627	0	-2.933	0.252	0.779	352.08	35.32	0	0	0	0	075
DATASONIC	1783885198	979773421	0	-2.966	-0.09	0.699	350.994	33.42	0	0	0	0	136
DATASONIC	1783885199	29716049	0	-2.95	-0.009	0.622	350.433	32.44	0	0	0	0	046
DATASONIC	1783885199	79612303	0	-2.923	0.036	0.555	350.467	32.5	0	0	0	0	003
DATASONIC	1783885199	129557223	0	-2.873	0.033	0.636	350.473	32.51	0	0	0	0	103
DATASONIC	1783885199	179530349	0	-2.735	0.183	0.698	350.473	32.51	0	0	0	0	119
DATASONIC	1783885199	229506101	0	-2.727	0.158	0.481	350.496	32.55	0	0	0	0	106
DATASONIC	1783885199	279447729	0	-2.71	0.152	0.552	350.473	32.51	0	0	0	0	059
DATASONIC	1783885199	329419564	0	-2.458	0.183	0.804	350.496	32.55	0	0	0	0	121
DATAGPS	1783885199	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	038
DATASONIC	1783885199	379365650	0	-2.665	0.18	0.873	350.553	32.65	0	0	0	0	072
DATASONIC	1783885199	429344026	0	-2.418	0.093	0.966	350.737	32.97	0	0	0	0	121
DATASONIC	1783885199	479278904	0	-2.337	0.189	0.893	350.525	32.6	0	0	0	0	079
DATASONIC	1783885199	529247781	0	-2.443	0.297	0.861	350.737	32.97	0	0	0	0	130
DATASONIC	1783885199	579195742	0	-2.466	0.43	0.892	351.212	33.8	0	0	0	0	018
DATASONIC	1783885199	629174035	0	-2.52	0.521	0.832	351.783	34.8	0	0	0	0	006
DATASONIC	1783885199	679119538	0	-2.631	0.528	0.876	352.115	35.38	0	0	0	0	126
DATASONIC	1783885199	729084832	0	-2.445	0.476	0.956	352.223	35.57	0	0	0	0	125
DATASONIC	1783885199	779047375	0	-2.351	0.687	0.824	352.371	35.83	0	0	0	0	128
DATASONIC	1783885199	828999711	0	-2.143	0.591	0.889	352.411	35.9	0	0	0	0	082
DATASONIC	1783885199	878992921	0	-2.19	0.806	0.894	352.234	35.59	0	0	0	0	088
DATASONIC	1783885199	928935215	0	-2.125	0.81	1.005	352.354	35.8	0	0	0	0	004
DATASONIC	1783885199	978881884	0	-2.047	0.576	1.229	352.48	36.02	0	0	0	0	084
DATASONIC	1783885200	28833595	0	-2.099	0.434	1.309	352.423	35.92	0	0	0	0	053
DATASONIC	1783885200	78811430	0	-2.19	0.294	1.154	352.16	35.46	0	0	0	0	193
DATASONIC	1783885200	128755224	0	-2.048	0.452	1.161	352.354	35.8	0	0	0	0	036
DATASONIC	1783885200	178731684	0	-2.397	0.48	1.03	352.514	36.08	0	0	0	0	255
DATASONIC	1783885200	228692103	0	-2.195	0.717	0.909	352.559	36.16	0	0	0	0	104
DATASONIC	1783885200	278710228	0	-2.185	0.294	0.734	352.502	36.06	0	0	0	0	090
DATASONIC	1783885200	328594483	0	-2.269	-0.07	0.739	352.48	36.02	0	0	0	0	049
DATAGPS	1783885200	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	021
DATAEVENT	GPS	GPS 18x-LVC software ver. 4.50
DATASONIC	1783885200	378616275	0	-2.429	0.228	0.971	352.582	36.2	0	0	0	0	055
DATASONIC	1783885200	428506863	0	-2.549	0.037	0.845	352.08	35.32	0	0	0	0	048
DATASONIC	1783885200	478483905	0	-2.609	-0.146	0.741	351.223	33.82	0	0	0	0	141
DATASONIC	1783885200	528443365	0	-2.927	0.027	0.999	350.874	33.21	0	0	0	0	108
DATASONIC	1783885200	578411658	0	-3.106	-0.007	1.101	350.536	32.62	0	0	0	0	121
DATASONIC	1783885200	628376785	0	-3.161	-0.002	0.915	350.765	33.02	0	0	0	0	135
DATASONIC	1783885200	678336495	0	-3.46	0.009	1.021	350.662	32.84	0	0	0	0	044
DATASONIC	1783885200	728300372	0	-3.54	0.04	1.195	350.994	33.42	0	0	0	0	242
DATASONIC	1783885200	778246916	0	-3.382	0.177	1.304	350.994	33.42	0	0	0	0	107
DATASONIC	1783885200	828208876	0	-3.197	-0.087	1.311	351.052	33.52	0	0	0	0	140
DATASONIC	1783885200	878146711	0	-3.209	-0.102	1.188	351.052	33.52	0	0	0	0	128
DATASONIC	1783885200	928130796	0	-3.19	0.117	1.081	351.011	33.45	0	0	0	0	031
DATASONIC	1783885200	978069631	0	-3.309	0.036	1.19	351.195	33.77	0	0	0	0	056
DATASONIC	1783885201	28057257	0	-3.307	-0.027	1.293	351.206	33.79	0	0	0	0	086
DATASONIC	1783885201	78006759	0	-3.109	0.02	1.194	351.103	33.61	0	0	0	0	235
DATASONIC	1783885201	127955803	0	-2.979	0.023	1.14	351.195	33.77	0	0	0	0	051
DATASONIC	1783885201	177919763	0	-3.12	-0.105	1.268	351.286	33.93	0	0	0	0	096
DATASONIC	1783885201	227890306	0	-3.154	-0.253	1.423	351.601	34.48	0	0	0	0	127
DATASONIC	1783885201	277855599	0	-2.982	-0.082	1.313	351.286	33.93	0	0	0	0	161
DATASONIC	1783885201	327793185	0	-3.381	0.21	0.972	350.605	32.74	0	0	0	0	045
DATAGPS	1783885201	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	022
DATASONIC	1783885201	377752728	0	-3.179	0.354	0.765	350.616	32.76	0	0	0	0	114
DATASONIC	1783885201	427709022	0	-3.27	0.346	0.653	350.576	32.69	0	0	0	0	047
DATASONIC	1783885201	477676607	0	-3.276	0.42	0.682	350.496	32.55	0	0	0	0	061
DATASONIC	1783885201	527637150	0	-3.257	0.368	0.776	350.507	32.57	0	0	0	0	104
DATASONIC	1783885201	577608776	0	-3.3	0.414	0.827	350.547	32.64	0	0	0	0	005
DATASONIC	1783885201	627559570	0	-3.212	0.4	0.798	350.547	32.64	0	0	0	0	002
DATASONIC	1783885201	677516364	0	-3.177	0.424	0.732	350.427	32.43	0	0	0	0	095
DATASONIC	1783885201	727503198	0	-3.435	0.347	0.741	350.507	32.57	0	0	0	0	097
DATASONIC	1783885201	777446700	0	-3.679	0.511	0.757	350.513	32.58	0	0	0	0	105
DATASONIC	1783885201	827403118	0	-3.604	0.515	0.804	350.513	32.58	0	0	0	0	082
DATASONIC	1783885201	877353079	0	-3.521	0.37	0.833	350.393	32.37	0	0	0	0	051
DATASONIC	1783885201	927311581	0	-3.566	0.518	0.781	350.507	32.57	0	0	0	0	101
DATASONIC	1783885201	977281749	0	-3.558	0.423	0.895	350.433	32.44	0	0	0	0	114
DATASONIC	1783885202	27252917	0	-3.503	0.507	0.877	350.427	32.43	0	0	0	0	043
DATASONIC	1783885202	77187711	0	-3.491	0.393	0.839	350.473	32.51	0	0	0	0	054
DATASONIC	1783885202	127130922	0	-3.321	0.655	0.701	350.456	32.48	0	0	0	0	078
DATASONIC	1783885202	177121797	0	-3.381	0.574	0.72	350.456	32.48	0	0	0	0	052
DATASONIC	1783885202	227072133	0	-3.665	0.631	0.586	350.496	32.55	0	0	0	0	096
DATASONIC	1783885202	277017510	0	-3.467	0.822	0.581	350.473	32.51	0	0	0	0	087
DATASONIC	1783885202	326969262	0	-3.426	0.957	0.526	350.433	32.44	0	0	0	0	103
DATAGPS	1783885202	0	0	42.6832616667	-109.543776667	2175.6	9	1	-12.6	0	173.2	023
DATASONIC	1783885202	376951013	0	-3.499	0.917	0.506	350.473	32.51	0	0	0	0	099
DATASONIC	1783885202	426878557	0	-3.56	0.69	0.612	350.496	32.55	0	0	0	0	014
